年份,省份,low_低空经济产业规模,low_航空运输业就业人员数,low_低空经济企业个数,low_低空交通起降基础设施数量,low_互联网宽带接入端口,low_民用通用机场数量,low_航空邮路总长度,low_民用机场旅客吞吐量,low_货邮吞吐量,low_移动电话基站密度,low_公共安全财政支出,low_科学研究和技术服务业城镇单位就业人员,low_规模以上工业企业R&D经费,low_高技术产业有效发明专利数,low_低空经济政策数量,low_score,green_道路网密度,green_万人公交车标台数,green_公交站点500m覆盖率,green_新能源充电桩数量,green_人均道路面积,green_绿色交通出行分担率,green_私家车拥有量,green_城市化率,green_人口密度,green_人均GDP,green_全年空气质量优良天数,green_可吸入颗粒物年均浓度,green_二氧化碳年排放量,green_高峰期平均车速,green_高峰拥堵延时指数,green_建成区绿化覆盖率,green_环保财政支出占比,green_道路运输财政支出占比,green_新能源车辆占有率,green_score,区域,low_score_lag1,low_低空经济产业规模_lag1,low_航空运输业就业人员数_lag1,low_低空经济企业个数_lag1,low_低空交通起降基础设施数量_lag1,low_互联网宽带接入端口_lag1,low_民用通用机场数量_lag1,low_规模以上工业企业R&D经费_lag1,low_高技术产业有效发明专利数_lag1,low_低空经济政策数量_lag1,green_道路网密度_lag1,green_新能源充电桩数量_lag1,green_绿色交通出行分担率_lag1,green_新能源车辆占有率_lag1,green_人均GDP_lag1,green_城市化率_lag1,green_score_lag1,low_policy_intensity,green_support_base,policy_trend,gdp_trend,target_trend,year_index,region_code,预测值,情景
2024,天津,0.04879532163742691,0.0628397801575835,0.0,0.0,0.1263398796013026,0.0,0.0218673977767711,0.1032674250451495,0.0528101802757157,0.3450168279511337,0.1127037784997219,0.1306818181818181,0.09093123866201615,0.028126748249558464,0.45707142857142846,0.12498494742408599,1.0,0.5377643504531722,0.9735449735449736,0.06930443228507009,1.0,0.5999595141700406,0.8879076551425511,0.9190915104740904,0.2904946653734239,0.5929834914327184,0.2176470588235294,0.526694045174538,0.9235928807363384,0.1545977011494253,0.3993212669683257,0.0767277344458552,0.0,0.0684811237928006,0.2948630136986301,0.3542015156586048,东部,0.0709250240557969,0.0273930440135426,0.064478172150315,0.0,0.0,0.114299812493832,0.0,0.0812310988524079,0.0288462742838533,0.2857142857142857,1.0,0.0442152374803054,0.5303643724696357,0.1935370565507552,0.5618166441074203,0.9031973539140022,0.3542015156586048,0.12667889601978835,0.2809137062510587,0.00799922475573124,0.010484973325922353,0.0,8,0,0.3644746940871835,重点投入情景
2025,天津,0.05465076023391814,0.0628397801575835,0.0,0.0,0.12881713214250462,0.0,0.0218673977767711,0.1032674250451495,0.0528101802757157,0.3450168279511337,0.1127037784997219,0.1306818181818181,0.10184298730145809,0.03150195803950548,0.4855714285714285,0.13471342682926205,1.0,0.5377643504531722,0.9735449735449736,0.0713230079826935,1.0,0.6088259109311742,0.8879076551425511,0.9263858875413452,0.2904946653734239,0.6034684647586408,0.2176470588235294,0.526694045174538,0.9235928807363384,0.1545977011494253,0.3993212669683257,0.0767277344458552,0.0,0.0684811237928006,0.30205479452054795,0.3542015156586048,东部,0.0709250240557969,0.0273930440135426,0.064478172150315,0.0,0.0,0.114299812493832,0.0,0.0812310988524079,0.0288462742838533,0.2857142857142857,1.0,0.0442152374803054,0.5303643724696357,0.1935370565507552,0.5618166441074203,0.9031973539140022,0.3542015156586048,0.13661064925644867,0.2864548590080627,0.01793097799239156,0.020969946651844706,0.0,9,0,0.3662491525913844,重点投入情景
2026,天津,0.061208851461988324,0.0628397801575835,0.0,0.0,0.13129438468370663,0.0,0.0218673977767711,0.1032674250451495,0.0528101802757157,0.3450168279511337,0.1127037784997219,0.1306818181818181,0.11406414577763307,0.03528219300424614,0.5140714285714285,0.14492532376305922,1.0,0.5377643504531722,0.9735449735449736,0.0733415836803169,1.0,0.6176923076923078,0.8879076551425511,0.9336802646085999,0.2904946653734239,0.6139534380845632,0.2176470588235294,0.526694045174538,0.9235928807363384,0.1545977011494253,0.3993212669683257,0.0767277344458552,0.0,0.0684811237928006,0.30924657534246575,0.3542015156586048,东部,0.0709250240557969,0.0273930440135426,0.064478172150315,0.0,0.0,0.114299812493832,0.0,0.0812310988524079,0.0288462742838533,0.2857142857142857,1.0,0.0442152374803054,0.5303643724696357,0.1935370565507552,0.5618166441074203,0.9031973539140022,0.3542015156586048,0.14705021288150824,0.29199601176506673,0.02837054161745113,0.03145491997776706,0.0,10,0,0.3653758601045078,重点投入情景
2027,天津,0.06855391363742694,0.0628397801575835,0.0,0.0,0.13377163722490865,0.0,0.0218673977767711,0.1032674250451495,0.0528101802757157,0.3450168279511337,0.1127037784997219,0.1306818181818181,0.12775184327094904,0.03951605616475568,0.5425714285714285,0.15567864832891204,1.0,0.5377643504531722,0.9735449735449736,0.0753601593779403,1.0,0.6265587044534415,0.8879076551425511,0.9409746416758545,0.2904946653734239,0.6244384114104854,0.2176470588235294,0.526694045174538,0.9235928807363384,0.1545977011494253,0.3993212669683257,0.0767277344458552,0.0,0.0684811237928006,0.3164383561643836,0.3542015156586048,东部,0.0709250240557969,0.0273930440135426,0.064478172150315,0.0,0.0,0.114299812493832,0.0,0.0812310988524079,0.0288462742838533,0.2857142857142857,1.0,0.0442152374803054,0.5303643724696357,0.1935370565507552,0.5618166441074203,0.9031973539140022,0.3542015156586048,0.15805852414157495,0.29753716452207074,0.03937885287751784,0.0419398933036893,0.0,11,0,0.365896240172197,重点投入情景
2028,天津,0.07678038327391817,0.0628397801575835,0.0,0.0,0.13624888976611066,0.0,0.0218673977767711,0.1032674250451495,0.0528101802757157,0.3450168279511337,0.1127037784997219,0.1306818181818181,0.14308206446346294,0.04425798290452637,0.5710714285714285,0.16703837184266718,1.0,0.5377643504531722,0.9735449735449736,0.0773787350755637,1.0,0.6354251012145751,0.8879076551425511,0.9482690187431092,0.2904946653734239,0.6349233847364077,0.2176470588235294,0.526694045174538,0.9235928807363384,0.1545977011494253,0.3993212669683257,0.0767277344458552,0.0,0.0684811237928006,0.32363013698630133,0.3542015156586048,东部,0.0709250240557969,0.0273930440135426,0.064478172150315,0.0,0.0,0.114299812493832,0.0,0.0812310988524079,0.0288462742838533,0.2857142857142857,1.0,0.0442152374803054,0.5303643724696357,0.1935370565507552,0.5618166441074203,0.9031973539140022,0.3542015156586048,0.16970383275284964,0.3030783172790747,0.05102416148879253,0.052424866629611655,0.0,12,0,0.3701375593601906,重点投入情景
2029,天津,0.08599402926678835,0.0628397801575835,0.0,0.0,0.13872614230731267,0.0,0.0218673977767711,0.1032674250451495,0.0528101802757157,0.3450168279511337,0.1127037784997219,0.1306818181818181,0.16025191219907853,0.049568940853069544,0.5995714285714284,0.17907726217807296,1.0,0.5377643504531722,0.9735449735449736,0.0793973107731871,1.0,0.6442914979757087,0.8879076551425511,0.955563395810364,0.2904946653734239,0.6454083580623301,0.2176470588235294,0.526694045174538,0.9235928807363384,0.1545977011494253,0.3993212669683257,0.0767277344458552,0.0,0.0684811237928006,0.3308219178082191,0.3542015156586048,东部,0.0709250240557969,0.0273930440135426,0.064478172150315,0.0,0.0,0.114299812493832,0.0,0.0812310988524079,0.0288462742838533,0.2857142857142857,1.0,0.0442152374803054,0.5303643724696357,0.1935370565507552,0.5618166441074203,0.9031973539140022,0.3542015156586048,0.18206257839747733,0.3086194700360787,0.06338290713342022,0.06290983995553401,0.0,13,0,0.37009366921136616,重点投入情景
2030,天津,0.09631331277880298,0.0628397801575835,0.0,0.0,0.14120339484851469,0.0,0.0218673977767711,0.1032674250451495,0.0528101802757157,0.3450168279511337,0.1127037784997219,0.1306818181818181,0.17948214166296794,0.05551721375543789,0.6280714285714285,0.19187681935372747,1.0,0.5377643504531722,0.9735449735449736,0.0814158864708105,1.0,0.6531578947368423,0.8879076551425511,0.9628577728776186,0.2904946653734239,0.6558933313882523,0.2176470588235294,0.526694045174538,0.9235928807363384,0.1545977011494253,0.3993212669683257,0.0767277344458552,0.0,0.0684811237928006,0.33801369863013697,0.3542015156586048,东部,0.0709250240557969,0.0273930440135426,0.064478172150315,0.0,0.0,0.114299812493832,0.0,0.0812310988524079,0.0288462742838533,0.2857142857142857,1.0,0.0442152374803054,0.5303643724696357,0.1935370565507552,0.5618166441074203,0.9031973539140022,0.3542015156586048,0.19522037351946034,0.31416062279308266,0.07654070225540323,0.07339481328145625,0.0,14,0,0.37578412943845574,重点投入情景
2024,宁夏,0.01020127572461168,0.0164137088726373,0.0,0.10789044540775924,0.04486469949669395,0.1428571428571428,0.0179175771518661,0.0989957149616479,0.0023329798515376,0.0239150819349885,0.0052975092925922,0.0,0.023136436228368112,0.0049872826982142425,0.18125714285714278,0.06549451658321921,0.2113207547169811,0.4279959718026183,0.4444444444444444,0.022819162879509036,0.7905405405405405,0.22190283400809713,0.9551911696559476,0.5145578831312018,0.02595844606667,0.3460672142439021,0.5058823529411764,0.5574948665297741,0.9965149352303568,0.4614942528735632,0.8359728506787331,0.0373662252856883,0.748314606741573,0.5592625109745389,0.10116789603090967,0.2592001935978299,西部,0.0189532327121236,0.0043090181594336,0.018253176246295,0.0,0.0769230769230769,0.0396230139149314,0.1428571428571428,0.0154783005914473,0.002386111702594,0.1428571428571428,0.2113207547169811,0.0144643206984374,0.1578947368421052,0.0656831752722163,0.3276867508591288,0.4893054024255789,0.2592001935978299,0.07142177367265609,0.10001213726464628,0.017518692975624826,0.00611906665657197,0.0,8,2,0.2694718154607583,重点投入情景
2025,宁夏,0.011006201816557164,0.0164137088726373,0.0,0.11640348210284679,0.04574439948682521,0.1428571428571428,0.0179175771518661,0.0989957149616479,0.0023329798515376,0.0239150819349885,0.0052975092925922,0.0,0.024962004098268535,0.005380801516847461,0.21965714285714277,0.07548192647833254,0.2113207547169811,0.4279959718026183,0.4444444444444444,0.023483798691533574,0.7905405405405405,0.2251821862348178,0.9551911696559476,0.5186416758544653,0.02595844606667,0.352186280900474,0.5058823529411764,0.5574948665297741,0.9965149352303568,0.4614942528735632,0.8359728506787331,0.0373662252856883,0.748314606741573,0.5592625109745389,0.10363540569020016,0.2592001935978299,西部,0.0189532327121236,0.0043090181594336,0.018253176246295,0.0,0.0769230769230769,0.0396230139149314,0.1428571428571428,0.0154783005914473,0.002386111702594,0.1428571428571428,0.2113207547169811,0.0144643206984374,0.1578947368421052,0.0656831752722163,0.3276867508591288,0.4893054024255789,0.2592001935978299,0.08187687055258897,0.10196145802688794,0.0279737898555577,0.012238133313143884,0.0,9,2,0.2692467714620738,重点投入情景
2026,宁夏,0.011874640162360417,0.0164137088726373,0.0,0.12558823531090277,0.04662409947695646,0.1428571428571428,0.0179175771518661,0.0989957149616479,0.0023329798515376,0.0239150819349885,0.0052975092925922,0.0,0.026931617404325044,0.005805370723034192,0.25805714285714276,0.08565140129155305,0.2113207547169811,0.4279959718026183,0.4444444444444444,0.02414843450355811,0.7905405405405405,0.22846153846153844,0.9551911696559476,0.5227254685777287,0.02595844606667,0.35830534755704596,0.5058823529411764,0.5574948665297741,0.9965149352303568,0.4614942528735632,0.8359728506787331,0.0373662252856883,0.748314606741573,0.5592625109745389,0.10610291534949064,0.2592001935978299,西部,0.0189532327121236,0.0043090181594336,0.018253176246295,0.0,0.0769230769230769,0.0396230139149314,0.1428571428571428,0.0154783005914473,0.002386111702594,0.1428571428571428,0.2113207547169811,0.0144643206984374,0.1578947368421052,0.0656831752722163,0.3276867508591288,0.4893054024255789,0.2592001935978299,0.09255093493684541,0.10391077878912958,0.03864785423981414,0.018357199969715854,0.0,10,2,0.26950948566129695,重点投入情景
2027,宁夏,0.012811602161739323,0.0164137088726373,0.0,0.13549770645667783,0.047503799467087715,0.1428571428571428,0.0179175771518661,0.0989957149616479,0.0023329798515376,0.0239150819349885,0.0052975092925922,0.0,0.02905664197303991,0.0062634403306532456,0.29645714285714275,0.0960173067558506,0.2113207547169811,0.4279959718026183,0.4444444444444444,0.024813070315582643,0.7905405405405405,0.2317408906882591,0.9551911696559476,0.5268092613009923,0.02595844606667,0.3644244142136179,0.5058823529411764,0.5574948665297741,0.9965149352303568,0.4614942528735632,0.8359728506787331,0.0373662252856883,0.748314606741573,0.5592625109745389,0.10857042500878113,0.2592001935978299,西部,0.0189532327121236,0.0043090181594336,0.018253176246295,0.0,0.0769230769230769,0.0396230139149314,0.1428571428571428,0.0154783005914473,0.002386111702594,0.1428571428571428,0.2113207547169811,0.0144643206984374,0.1578947368421052,0.0656831752722163,0.3276867508591288,0.4893054024255789,0.2592001935978299,0.10346124433681475,0.10586009955137123,0.049558163639783485,0.024476266626287768,0.0,11,2,0.26903359021475687,重点投入情景
2028,宁夏,0.013822494636170671,0.0164137088726373,0.0,0.14618907901340789,0.048383499457218974,0.1428571428571428,0.0179175771518661,0.0989957149616479,0.0023329798515376,0.0239150819349885,0.0052975092925922,0.0,0.03134934044525069,0.006757653670591017,0.3348571428571428,0.10659514212451263,0.2113207547169811,0.4279959718026183,0.4444444444444444,0.025477706127607174,0.7905405405405405,0.23502024291497972,0.9551911696559476,0.5308930540242558,0.02595844606667,0.37054348087018985,0.5058823529411764,0.5574948665297741,0.9965149352303568,0.4614942528735632,0.8359728506787331,0.0373662252856883,0.748314606741573,0.5592625109745389,0.11103793466807159,0.2592001935978299,西部,0.0189532327121236,0.0043090181594336,0.018253176246295,0.0,0.0769230769230769,0.0396230139149314,0.1428571428571428,0.0154783005914473,0.002386111702594,0.1428571428571428,0.2113207547169811,0.0144643206984374,0.1578947368421052,0.0656831752722163,0.3276867508591288,0.4893054024255789,0.2592001935978299,0.1146264395364904,0.10780942031361285,0.06072335883945914,0.030595333282859738,0.0,12,2,0.2704110546049787,重点投入情景
2029,宁夏,0.014913151029428171,0.0164137088726373,0.0,0.15772404848506688,0.04926319944735023,0.1428571428571428,0.0179175771518661,0.0989957149616479,0.0023329798515376,0.0239150819349885,0.0052975092925922,0.0,0.033822943038775796,0.007290862644314442,0.3732571428571428,0.11740162961094561,0.2113207547169811,0.4279959718026183,0.4444444444444444,0.02614234193963171,0.7905405405405405,0.2382995951417004,0.9551911696559476,0.5349768467475193,0.02595844606667,0.3766625475267618,0.5058823529411764,0.5574948665297741,0.9965149352303568,0.4614942528735632,0.8359728506787331,0.0373662252856883,0.748314606741573,0.5592625109745389,0.11350544432736207,0.2592001935978299,西部,0.0189532327121236,0.0043090181594336,0.018253176246295,0.0,0.0769230769230769,0.0396230139149314,0.1428571428571428,0.0154783005914473,0.002386111702594,0.1428571428571428,0.2113207547169811,0.0144643206984374,0.1578947368421052,0.0656831752722163,0.3276867508591288,0.4893054024255789,0.2592001935978299,0.1260666321607503,0.10975874107585451,0.07216355146371906,0.03671439993943171,0.0,13,2,0.26918995694672243,重点投入情景
2030,宁夏,0.01608986506998189,0.0164137088726373,0.0,0.17016917842568885,0.05014289943748148,0.1428571428571428,0.0179175771518661,0.0989957149616479,0.0023329798515376,0.0239150819349885,0.0052975092925922,0.0,0.036491723894547905,0.007866144181018787,0.4116571428571428,0.12845481088567606,0.2113207547169811,0.4279959718026183,0.4444444444444444,0.026806977751656247,0.7905405405405405,0.24157894736842103,0.9551911696559476,0.5390606394707828,0.02595844606667,0.3827816141833337,0.5058823529411764,0.5574948665297741,0.9965149352303568,0.4614942528735632,0.8359728506787331,0.0373662252856883,0.748314606741573,0.5592625109745389,0.11597295398665255,0.2592001935978299,西部,0.0189532327121236,0.0043090181594336,0.018253176246295,0.0,0.0769230769230769,0.0396230139149314,0.1428571428571428,0.0154783005914473,0.002386111702594,0.1428571428571428,0.2113207547169811,0.0144643206984374,0.1578947368421052,0.0656831752722163,0.3276867508591288,0.4893054024255789,0.2592001935978299,0.13780352073125401,0.11170806183809615,0.08390044003422276,0.04283346659600357,0.0,14,2,0.269211114451939,重点投入情景
2024,安徽,0.196421219556794,0.027748402567807,0.0,0.27760150261867683,0.44632172110924706,0.3571428571428571,0.010110203403224,0.0793898318638917,0.0190880169671261,0.0755013188757281,0.218522258319431,0.1377840909090908,0.36451183347131766,0.1545045323925057,0.6098285714285714,0.32057353189357307,0.3405660377358491,0.2880161127895267,0.7354497354497355,0.2552455099073147,0.5,0.41914979757085,0.6251585800344888,0.3856405733186328,0.1094491806626167,0.3702418874425939,0.7,0.6498973305954825,0.7688994174638342,0.5120689655172413,0.503393665158371,0.2341737710865227,0.2719101123595506,0.1141352063213344,0.16957323498419388,0.295496360505865,中部,0.0982581502935849,0.0827947060634041,0.0235034778593663,0.0,0.1538461538461538,0.3927760781604658,0.3571428571428571,0.2379855275577975,0.1161554166614477,0.2857142857142857,0.3330188679245283,0.1632189046077774,0.3522267206477734,0.1109940288022479,0.3429765648515245,0.3528114663726571,0.295496360505865,0.33301588347952493,0.26623628560010626,0.06846993260254503,0.006546516673837599,0.0,8,1,0.29265999251573505,重点投入情景
2025,安徽,0.2181073027806362,0.027748402567807,0.0,0.3082503770245889,0.4550731274055068,0.3571428571428571,0.010110203403224,0.0793898318638917,0.0190880169671261,0.0755013188757281,0.218522258319431,0.1377840909090908,0.40475613077570677,0.17156276141422244,0.6482285714285714,0.3501810286847451,0.3405660377358491,0.2880161127895267,0.7354497354497355,0.26267984514733356,0.5,0.4253441295546557,0.6251585800344888,0.3887012127894156,0.1094491806626167,0.37678840411643155,0.7,0.6498973305954825,0.7688994174638342,0.5120689655172413,0.503393665158371,0.2341737710865227,0.2719101123595506,0.1141352063213344,0.173709167544784,0.295496360505865,中部,0.0982581502935849,0.0827947060634041,0.0235034778593663,0.0,0.1538461538461538,0.3927760781604658,0.3571428571428571,0.2379855275577975,0.1161554166614477,0.2857142857142857,0.3330188679245283,0.1632189046077774,0.3522267206477734,0.1109940288022479,0.3429765648515245,0.3528114663726571,0.295496360505865,0.36399709067022556,0.2722061790882717,0.09945113979324566,0.013093033347675254,0.0,9,1,0.29238305565545,重点投入情景
2026,安徽,0.2421876599360453,0.027748402567807,0.0,0.34228307137919817,0.4638245337017666,0.3571428571428571,0.010110203403224,0.0793898318638917,0.0190880169671261,0.0755013188757281,0.218522258319431,0.1377840909090908,0.4494436403898314,0.1905043214479908,0.6866285714285714,0.3822094529163274,0.3405660377358491,0.2880161127895267,0.7354497354497355,0.27011418038735246,0.5,0.43153846153846137,0.6251585800344888,0.3917618522601984,0.1094491806626167,0.38333492079026915,0.7,0.6498973305954825,0.7688994174638342,0.5120689655172413,0.503393665158371,0.2341737710865227,0.2719101123595506,0.1141352063213344,0.17784510010537408,0.295496360505865,中部,0.0982581502935849,0.0827947060634041,0.0235034778593663,0.0,0.1538461538461538,0.3927760781604658,0.3571428571428571,0.2379855275577975,0.1161554166614477,0.2857142857142857,0.3330188679245283,0.1632189046077774,0.3522267206477734,0.1109940288022479,0.3429765648515245,0.3528114663726571,0.295496360505865,0.39755089118609593,0.2781760725764372,0.13300494030911603,0.019639550021512853,0.0,10,1,0.2933736951360401,重点投入情景
2027,安徽,0.26892663325578914,0.027748402567807,0.0,0.3800731797432049,0.47257593999802633,0.3571428571428571,0.010110203403224,0.0793898318638917,0.0190880169671261,0.0755013188757281,0.218522258319431,0.1377840909090908,0.49906491965850175,0.2115371435572547,0.7250285714285714,0.41692608952866433,0.3405660377358491,0.2880161127895267,0.7354497354497355,0.2775485156273713,0.5,0.43773279352226707,0.6251585800344888,0.3948224917309812,0.1094491806626167,0.38988143746410675,0.7,0.6498973305954825,0.7688994174638342,0.5120689655172413,0.503393665158371,0.2341737710865227,0.2719101123595506,0.1141352063213344,0.1819810326659642,0.295496360505865,中部,0.0982581502935849,0.0827947060634041,0.0235034778593663,0.0,0.1538461538461538,0.3927760781604658,0.3571428571428571,0.2379855275577975,0.1161554166614477,0.2857142857142857,0.3330188679245283,0.1632189046077774,0.3522267206477734,0.1109940288022479,0.3429765648515245,0.3528114663726571,0.295496360505865,0.433961314792742,0.28414596606460274,0.16941536391576212,0.02618606669535045,0.0,11,1,0.29469307826830465,重点投入情景
2028,安徽,0.2986177499439556,0.027748402567807,0.0,0.4220355432070886,0.4813273462942861,0.3571428571428571,0.010110203403224,0.0793898318638917,0.0190880169671261,0.0755013188757281,0.218522258319431,0.1377840909090908,0.5541646864058772,0.23489211564462661,0.7634285714285713,0.4546277333260239,0.3405660377358491,0.2880161127895267,0.7354497354497355,0.28498285086739017,0.5,0.44392712550607266,0.6251585800344888,0.397883131201764,0.1094491806626167,0.3964279541379444,0.7,0.6498973305954825,0.7688994174638342,0.5120689655172413,0.503393665158371,0.2341737710865227,0.2719101123595506,0.1141352063213344,0.18611696522655427,0.295496360505865,中部,0.0982581502935849,0.0827947060634041,0.0235034778593663,0.0,0.1538461538461538,0.3927760781604658,0.3571428571428571,0.2379855275577975,0.1161554166614477,0.2857142857142857,0.3330188679245283,0.1632189046077774,0.3522267206477734,0.1109940288022479,0.3429765648515245,0.3528114663726571,0.295496360505865,0.47354374984904635,0.2901158595527682,0.20899779897206644,0.032732583369188106,0.0,12,1,0.29499850817651674,重点投入情景
2029,安徽,0.3315869443722015,0.027748402567807,0.0,0.4686308038111091,0.49007875259054584,0.3571428571428571,0.010110203403224,0.0793898318638917,0.0190880169671261,0.0755013188757281,0.218522258319431,0.1377840909090908,0.6153477985779174,0.2608256170249134,0.8018285714285713,0.49564394704294257,0.3405660377358491,0.2880161127895267,0.7354497354497355,0.292417186107409,0.5,0.4501214574898784,0.6251585800344888,0.40094377067254683,0.1094491806626167,0.402974470811782,0.7,0.6498973305954825,0.7688994174638342,0.5120689655172413,0.503393665158371,0.2341737710865227,0.2719101123595506,0.1141352063213344,0.19025289778714435,0.295496360505865,中部,0.0982581502935849,0.0827947060634041,0.0235034778593663,0.0,0.1538461538461538,0.3927760781604658,0.3571428571428571,0.2379855275577975,0.1161554166614477,0.2857142857142857,0.3330188679245283,0.1632189046077774,0.3522267206477734,0.1109940288022479,0.3429765648515245,0.3528114663726571,0.295496360505865,0.5166484054843455,0.29608575304093376,0.25210245460736563,0.039279100043025705,0.0,13,1,0.29486364572649254,重点投入情景
2030,安徽,0.36819613602583495,0.027748402567807,0.0,0.5203704612454491,0.4988301588868056,0.3571428571428571,0.010110203403224,0.0793898318638917,0.0190880169671261,0.0755013188757281,0.218522258319431,0.1377840909090908,0.6832858940732991,0.289622332830238,0.8402285714285713,0.5403406791206785,0.3405660377358491,0.2880161127895267,0.7354497354497355,0.29985152134742793,0.5,0.456315789473684,0.6251585800344888,0.4040044101433296,0.1094491806626167,0.40952098748561955,0.7,0.6498973305954825,0.7688994174638342,0.5120689655172413,0.503393665158371,0.2341737710865227,0.2719101123595506,0.1141352063213344,0.19438883034773446,0.295496360505865,中部,0.0982581502935849,0.0827947060634041,0.0235034778593663,0.0,0.1538461538461538,0.3927760781604658,0.3571428571428571,0.2379855275577975,0.1161554166614477,0.2857142857142857,0.3330188679245283,0.1632189046077774,0.3522267206477734,0.1109940288022479,0.3429765648515245,0.3528114663726571,0.295496360505865,0.5636641560207786,0.3020556465290992,0.29911820514379867,0.04582561671686325,0.0,14,1,0.2947049238090288,重点投入情景
2024,山东,0.06742516032121709,0.0798567151729993,0.0,0.3385266334053417,0.7443996842001382,0.6428571428571429,0.0439241528991445,0.2106866057564792,0.0434782608695652,0.1188263201374924,0.4285933795767846,0.330965909090909,0.5382382575629036,0.1203435215801459,0.45707142857142846,0.30432100028820736,0.430188679245283,0.460221550855992,0.8148148148148148,0.31722586911472944,0.7390202702702703,0.44380566801619453,0.0059785622583314,0.4745490628445424,0.1615702690285364,0.4373143866439412,0.1117647058823529,0.5369609856262834,0.5102470579497653,0.5465517241379311,0.3800904977375565,0.5122437874115726,0.1415730337078651,0.0,0.11268879522304179,0.3137704329181567,东部,0.1675483417011535,0.041243459526008,0.1608454102682494,0.0333333333333333,0.3461538461538461,0.7082107964077766,0.6428571428571429,0.503508427861672,0.1130428247554392,0.2857142857142857,0.4056603773584906,0.202886793650268,0.376518218623482,0.0734106076571829,0.4066010263379973,0.449614112458655,0.3137704329181567,0.3072924016906278,0.27728284297800504,0.0019827275477540818,0.0077324744200303885,0.0,8,0,0.3259075488030876,重点投入情景
2025,山东,0.06941000301629047,0.0798567151729993,0.0,0.34849208416884453,0.7589957564393566,0.6428571428571429,0.0439241528991445,0.2106866057564792,0.0434782608695652,0.1188263201374924,0.4285933795767846,0.330965909090909,0.5540827623240822,0.12388615994496109,0.4855714285714285,0.31628848760512135,0.430188679245283,0.460221550855992,0.8148148148148148,0.32646545753554684,0.7390202702702703,0.4503643724696359,0.0059785622583314,0.4783153252480705,0.1615702690285364,0.44504686106397157,0.1117647058823529,0.5369609856262834,0.5102470579497653,0.5465517241379311,0.3800904977375565,0.5122437874115726,0.1415730337078651,0.0,0.1154373024236038,0.3137704329181567,东部,0.1675483417011535,0.041243459526008,0.1608454102682494,0.0333333333333333,0.3461538461538461,0.7082107964077766,0.6428571428571429,0.503508427861672,0.1130428247554392,0.2857142857142857,0.4056603773584906,0.202886793650268,0.376518218623482,0.0734106076571829,0.4066010263379973,0.449614112458655,0.3137704329181567,0.31934736027701494,0.2835803319798891,0.014037686134141192,0.015464948840060777,0.0,9,0,0.32819771289782573,重点投入情景
2026,山东,0.07145327494616903,0.0798567151729993,0.0,0.35875089503793434,0.773591828678575,0.6428571428571429,0.0439241528991445,0.2106866057564792,0.0434782608695652,0.1188263201374924,0.4285933795767846,0.330965909090909,0.5703936931105374,0.12753308549049916,0.5140714285714285,0.3284404754313137,0.430188679245283,0.460221550855992,0.8148148148148148,0.3357050459563642,0.7390202702702703,0.45692307692307715,0.0059785622583314,0.48208158765159864,0.1615702690285364,0.452779335484002,0.1117647058823529,0.5369609856262834,0.5102470579497653,0.5465517241379311,0.3800904977375565,0.5122437874115726,0.1415730337078651,0.0,0.11818580962416579,0.3137704329181567,东部,0.1675483417011535,0.041243459526008,0.1608454102682494,0.0333333333333333,0.3461538461538461,0.7082107964077766,0.6428571428571429,0.503508427861672,0.1130428247554392,0.2857142857142857,0.4056603773584906,0.202886793650268,0.376518218623482,0.0734106076571829,0.4066010263379973,0.449614112458655,0.3137704329181567,0.33158939432703594,0.289877820981773,0.026279720184162192,0.02319742326009122,0.0,10,0,0.32808905502574215,重点投入情景
2027,山东,0.07355669613405079,0.0798567151729993,0.0,0.3693117018639733,0.7881879009177934,0.6428571428571429,0.0439241528991445,0.2106866057564792,0.0434782608695652,0.1188263201374924,0.4285933795767846,0.330965909090909,0.5871847804389589,0.13128736819312894,0.5425714285714285,0.3407823950403081,0.430188679245283,0.460221550855992,0.8148148148148148,0.3449446343771816,0.7390202702702703,0.4634817813765185,0.0059785622583314,0.48584785005512676,0.1615702690285364,0.4605118099040324,0.1117647058823529,0.5369609856262834,0.5102470579497653,0.5465517241379311,0.3800904977375565,0.5122437874115726,0.1415730337078651,0.0,0.1209343168247278,0.3137704329181567,东部,0.1675483417011535,0.041243459526008,0.1608454102682494,0.0333333333333333,0.3461538461538461,0.7082107964077766,0.6428571428571429,0.503508427861672,0.1130428247554392,0.2857142857142857,0.4056603773584906,0.202886793650268,0.376518218623482,0.0734106076571829,0.4066010263379973,0.449614112458655,0.3137704329181567,0.3440240109149886,0.29617530998365704,0.03871433677211483,0.03092989768012161,0.0,11,0,0.3278324535652944,重点投入情景
